id,acronym,color_hex_triplet,name,graph_order,parent_structure_id,structure_id_path,parcellation_index
523,MPO,FF5547,Medial preoptic area,744,141,/997/8/343/1129/1097/141/523/,513
763,OV,FF5547,Vascular organ of the lamina terminalis,745,141,/997/8/343/1129/1097/141/763/,753
914,PD,FF5547,Posterodorsal preoptic nucleus,746,141,/997/8/343/1129/1097/141/914/,904
1109,PS,FF5547,Parastrial nucleus,747,141,/997/8/343/1129/1097/141/1109/,1098
1124,PSCH,FF5547,Suprachiasmatic preoptic nucleus,748,141,/997/8/343/1129/1097/141/1124/,1111
126,PVp,FF5547,"Periventricular hypothalamic nucleus, posterior part",749,141,/997/8/343/1129/1097/141/126/,121
133,PVpo,FF5547,"Periventricular hypothalamic nucleus, preoptic part",750,141,/997/8/343/1129/1097/141/133/,128
347,SBPV,FF5547,Subparaventricular zone,751,141,/997/8/343/1129/1097/141/347/,337
286,SCH,FF5547,Suprachiasmatic nucleus,752,141,/997/8/343/1129/1097/141/286/,276
338,SFO,FF5547,Subfornical organ,753,141,/997/8/343/1129/1097/141/338/,328
576073699,VMPO,FF5547,Ventromedial preoptic nucleus,754,141,/997/8/343/1129/1097/141/576073699/,1306
689,VLPO,FF5547,Ventrolateral preoptic nucleus,755,141,/997/8/343/1129/1097/141/689/,679
467,MEZ,FF4C3E,Hypothalamic medial zone,756,1097,/997/8/343/1129/1097/467/,457
88,AHN,FF4C3E,Anterior hypothalamic nucleus,757,467,/997/8/343/1129/1097/467/88/,83
700,AHNa,FF4C3E,"Anterior hypothalamic nucleus, anterior part",758,88,/997/8/343/1129/1097/467/88/700/,690
708,AHNc,FF4C3E,"Anterior hypothalamic nucleus, central part",759,88,/997/8/343/1129/1097/467/88/708/,698
716,AHNd,FF4C3E,"Anterior hypothalamic nucleus, dorsal part",760,88,/997/8/343/1129/1097/467/88/716/,706
724,AHNp,FF4C3E,"Anterior hypothalamic nucleus, posterior part",761,88,/997/8/343/1129/1097/467/88/724/,714
331,MBO,FF4C3E,Mammillary body,762,467,/997/8/343/1129/1097/467/331/,321
210,LM,FF4C3E,Lateral mammillary nucleus,763,331,/997/8/343/1129/1097/467/331/210/,203
491,MM,FF4C3E,Medial mammillary nucleus,764,331,/997/8/343/1129/1097/467/331/491/,481
732,MMme,FF4C3E,"Medial mammillary nucleus, median part",765,491,/997/8/343/1129/1097/467/331/491/732/,722
606826647,MMl,FF4C3E,"Medial mammillary nucleus, lateral part",766,491,/997/8/343/1129/1097/467/331/491/606826647/,1313
606826651,MMm,FF4C3E,"Medial mammillary nucleus, medial part",767,491,/997/8/343/1129/1097/467/331/491/606826651/,1314
606826655,MMp,FF4C3E,"Medial mammillary nucleus, posterior part",768,491,/997/8/343/1129/1097/467/331/491/606826655/,1315
606826659,MMd,FF4C3E,"Medial mammillary nucleus, dorsal part",769,491,/997/8/343/1129/1097/467/331/491/606826659/,1316
525,SUM,FF4C3E,Supramammillary nucleus,770,331,/997/8/343/1129/1097/467/331/525/,515
1110,SUMl,FF4C3E,"Supramammillary nucleus, lateral part",771,525,/997/8/343/1129/1097/467/331/525/1110/,1099
1118,SUMm,FF4C3E,"Supramammillary nucleus, medial part",772,525,/997/8/343/1129/1097/467/331/525/1118/,1106
557,TM,FF4C3E,Tuberomammillary nucleus,773,331,/997/8/343/1129/1097/467/331/557/,547
1126,TMd,FF4C3E,"Tuberomammillary nucleus, dorsal part",774,557,/997/8/343/1129/1097/467/331/557/1126/,1113
1,TMv,FF4C3E,"Tuberomammillary nucleus, ventral part",775,557,/997/8/343/1129/1097/467/331/557/1/,1
515,MPN,FF4C3E,Medial preoptic nucleus,776,467,/997/8/343/1129/1097/467/515/,505
740,MPNc,FF4C3E,"Medial preoptic nucleus, central part",777,515,/997/8/343/1129/1097/467/515/740/,730
748,MPNl,FF4C3E,"Medial preoptic nucleus, lateral part",778,515,/997/8/343/1129/1097/467/515/748/,738
756,MPNm,FF4C3E,"Medial preoptic nucleus, medial part",779,515,/997/8/343/1129/1097/467/515/756/,746
980,PMd,FF4C3E,Dorsal premammillary nucleus,780,467,/997/8/343/1129/1097/467/980/,970
1004,PMv,FF4C3E,Ventral premammillary nucleus,781,467,/997/8/343/1129/1097/467/1004/,994
63,PVHd,FF4C3E,"Paraventricular hypothalamic nucleus, descending division",782,467,/997/8/343/1129/1097/467/63/,58
439,PVHdp,FF4C3E,"Paraventricular hypothalamic nucleus, descending division, dorsal parvicellular part",783,63,/997/8/343/1129/1097/467/63/439/,429
447,PVHf,FF4C3E,"Paraventricular hypothalamic nucleus, descending division, forniceal part",784,63,/997/8/343/1129/1097/467/63/447/,437
455,PVHlp,FF4C3E,"Paraventricular hypothalamic nucleus, descending division, lateral parvicellular part",785,63,/997/8/343/1129/1097/467/63/455/,445
464,PVHmpv,FF4C3E,"Paraventricular hypothalamic nucleus, descending division, medial parvicellular part, ventral zone",786,63,/997/8/343/1129/1097/467/63/464/,454
693,VMH,FF4C3E,Ventromedial hypothalamic nucleus,787,467,/997/8/343/1129/1097/467/693/,683
761,VMHa,FF4C3E,"Ventromedial hypothalamic nucleus, anterior part",788,693,/997/8/343/1129/1097/467/693/761/,751
769,VMHc,FF4C3E,"Ventromedial hypothalamic nucleus, central part",789,693,/997/8/343/1129/1097/467/693/769/,759
777,VMHdm,FF4C3E,"Ventromedial hypothalamic nucleus, dorsomedial part",790,693,/997/8/343/1129/1097/467/693/777/,767
785,VMHvl,FF4C3E,"Ventromedial hypothalamic nucleus, ventrolateral part",791,693,/997/8/343/1129/1097/467/693/785/,775
946,PH,FF4C3E,Posterior hypothalamic nucleus,792,467,/997/8/343/1129/1097/467/946/,936
290,LZ,F2483B,Hypothalamic lateral zone,793,1097,/997/8/343/1129/1097/290/,280
194,LHA,F2483B,Lateral hypothalamic area,794,290,/997/8/343/1129/1097/290/194/,187
226,LPO,F2483B,Lateral preoptic area,795,290,/997/8/343/1129/1097/290/226/,219
356,PST,F2483B,Preparasubthalamic nucleus,796,290,/997/8/343/1129/1097/290/356/,346
364,PSTN,F2483B,Parasubthalamic nucleus,797,290,/997/8/343/1129/1097/290/364/,354
576073704,PeF,F2483B,Perifornical nucleus,798,290,/997/8/343/1129/1097/290/576073704/,1307
173,RCH,F2483B,Retrochiasmatic area,799,290,/997/8/343/1129/1097/290/173/,167
470,STN,F2483B,Subthalamic nucleus,800,290,/997/8/343/1129/1097/290/470/,460
614,TU,F2483B,Tuberal nucleus,801,290,/997/8/343/1129/1097/290/614/,604
797,ZI,F2483B,Zona incerta,802,290,/997/8/343/1129/1097/290/797/,787
796,A13,F2483B,Dopaminergic A13 group,803,797,/997/8/343/1129/1097/290/797/796/,786
804,FF,F2483B,Fields of Forel,804,797,/997/8/343/1129/1097/290/797/804/,794
10671,ME,F2483B,Median eminence,805,1097,/997/8/343/1129/1097/10671/,1127
313,MB,FF64FF,Midbrain,806,343,/997/8/343/313/,303
339,MBsen,FF7AFF,"Midbrain, sensory related",807,313,/997/8/343/313/339/,329
302,SCs,FF7AFF,"Superior colliculus, sensory related",808,339,/997/8/343/313/339/302/,292
851,SCop,FF7AFF,"Superior colliculus, optic layer",809,302,/997/8/343/313/339/302/851/,841
842,SCsg,FF7AFF,"Superior colliculus, superficial gray layer",810,302,/997/8/343/313/339/302/842/,832
834,SCzo,FF7AFF,"Superior colliculus, zonal layer",811,302,/997/8/343/313/339/302/834/,824
4,IC,FF7AFF,Inferior colliculus,812,339,/997/8/343/313/339/4/,4
811,ICc,FF7AFF,"Inferior colliculus, central nucleus",813,4,/997/8/343/313/339/4/811/,801
820,ICd,FF7AFF,"Inferior colliculus, dorsal nucleus",814,4,/997/8/343/313/339/4/820/,810
828,ICe,FF7AFF,"Inferior colliculus, external nucleus",815,4,/997/8/343/313/339/4/828/,818
580,NB,FF7AFF,Nucleus of the brachium of the inferior colliculus,816,339,/997/8/343/313/339/580/,570
271,SAG,FF7AFF,Nucleus sagulum,817,339,/997/8/343/313/339/271/,263
874,PBG,FF7AFF,Parabigeminal nucleus,818,339,/997/8/343/313/339/874/,864
460,MEV,FF7AFF,Midbrain trigeminal nucleus,819,339,/997/8/343/313/339/460/,450
599626923,SCO,FF7AFF,Subcommissural organ,820,339,/997/8/343/313/339/599626923/,1311
323,MBmot,FF90FF,"Midbrain, motor related",821,313,/997/8/343/313/323/,313
381,SNr,FF90FF,"Substantia nigra, reticular part",822,323,/997/8/343/313/323/381/,371
749,VTA,FF90FF,Ventral tegmental area,823,323,/997/8/343/313/323/749/,739
607344830,PN,FF90FF,Paranigral nucleus,824,323,/997/8/343/313/323/607344830/,1318
246,RR,FF90FF,"Midbrain reticular nucleus, retrorubral area",825,323,/997/8/343/313/323/246/,239
128,MRN,FF90FF,Midbrain reticular nucleus,826,323,/997/8/343/313/323/128/,123
539,MRNm,FF90FF,"Midbrain reticular nucleus, magnocellular part",827,128,/997/8/343/313/323/128/539/,529
548,MRNmg,FF90FF,"Midbrain reticular nucleus, magnocellular part, general",828,128,/997/8/343/313/323/128/548/,538
555,MRNp,FF90FF,"Midbrain reticular nucleus, parvicellular part",829,128,/997/8/343/313/323/128/555/,545
294,SCm,FF90FF,"Superior colliculus, motor related",830,323,/997/8/343/313/323/294/,284
26,SCdg,FF90FF,"Superior colliculus, motor related, deep gray layer",831,294,/997/8/343/313/323/294/26/,23
42,SCdw,FF90FF,"Superior colliculus, motor related, deep white layer",832,294,/997/8/343/313/323/294/42/,37
17,SCiw,FF90FF,"Superior colliculus, motor related, intermediate white layer",833,294,/997/8/343/313/323/294/17/,15
10,SCig,FF90FF,"Superior colliculus, motor related, intermediate gray layer",834,294,/997/8/343/313/323/294/10/,9
494,SCig-a,FF90FF,"Superior colliculus, motor related, intermediate gray layer, sublayer a",835,10,/997/8/343/313/323/294/10/494/,484
503,SCig-b,FF90FF,"Superior colliculus, motor related, intermediate gray layer, sublayer b",836,10,/997/8/343/313/323/294/10/503/,493
511,SCig-c,FF90FF,"Superior colliculus, motor related, intermediate gray layer, sublayer c",837,10,/997/8/343/313/323/294/10/511/,501
795,PAG,FF90FF,Periaqueductal gray,838,323,/997/8/343/313/323/795/,785
50,PRC,FF90FF,Precommissural nucleus,839,795,/997/8/343/313/323/795/50/,45
67,INC,FF90FF,Interstitial nucleus of Cajal,840,795,/997/8/343/313/323/795/67/,62
587,ND,FF90FF,Nucleus of Darkschewitsch,841,795,/997/8/343/313/323/795/587/,577
614454277,Su3,FF90FF,Supraoculomotor periaqueductal gray,842,795,/997/8/343/313/323/795/614454277/,1327
1100,PRT,FF90FF,Pretectal region,843,323,/997/8/343/313/323/1100/,1089
215,APN,FF90FF,Anterior pretectal nucleus,844,1100,/997/8/343/313/323/1100/215/,208
531,MPT,FF90FF,Medial pretectal area,845,1100,/997/8/343/313/323/1100/531/,521
628,NOT,FF90FF,Nucleus of the optic tract,846,1100,/997/8/343/313/323/1100/628/,618
634,NPC,FF90FF,Nucleus of the posterior commissure,847,1100,/997/8/343/313/323/1100/634/,624
706,OP,FF90FF,Olivary pretectal nucleus,848,1100,/997/8/343/313/323/1100/706/,696
1061,PPT,FF90FF,Posterior pretectal nucleus,849,1100,/997/8/343/313/323/1100/1061/,1050
549009203,RPF,FF90FF,Retroparafascicular nucleus,850,1100,/997/8/343/313/323/1100/549009203/,1293
549009207,InCo,FF90FF,Intercollicular nucleus,851,323,/997/8/343/313/323/549009207/,1294
616,CUN,FF90FF,Cuneiform nucleus,852,323,/997/8/343/313/323/616/,606
214,RN,FF90FF,Red nucleus,853,323,/997/8/343/313/323/214/,207
35,III,FF90FF,Oculomotor nucleus,854,323,/997/8/343/313/323/35/,31
549009211,MA3,FF90FF,Medial accesory oculomotor nucleus,855,323,/997/8/343/313/323/549009211/,1295
975,EW,FF90FF,Edinger-Westphal nucleus,856,323,/997/8/343/313/323/975/,965
115,IV,FF90FF,Trochlear nucleus,857,323,/997/8/343/313/323/115/,110
606826663,Pa4,FF90FF,Paratrochlear nucleus,858,323,/997/8/343/313/323/606826663/,1317
757,VTN,FF90FF,Ventral tegmental nucleus,859,323,/997/8/343/313/323/757/,747
231,AT,FF90FF,Anterior tegmental nucleus,860,323,/997/8/343/313/323/231/,224
66,LT,FF90FF,Lateral terminal nucleus of the accessory optic tract,861,323,/997/8/343/313/323/66/,61
75,DT,FF90FF,Dorsal terminal nucleus of the accessory optic tract,862,323,/997/8/343/313/323/75/,70
58,MT,FF90FF,Medial terminal nucleus of the accessory optic tract,863,323,/997/8/343/313/323/58/,53
615,SNl,FF90FF,"Substantia nigra, lateral part",864,323,/997/8/343/313/323/615/,605
348,MBsta,FF90FF,"Midbrain, behavioral state related",865,313,/997/8/343/313/348/,338
374,SNc,FFA6FF,"Substantia nigra, compact part",866,348,/997/8/343/313/348/374/,364
1052,PPN,FFA6FF,Pedunculopontine nucleus,867,348,/997/8/343/313/348/1052/,1041
165,RAmb,FFA6FF,Midbrain raphe nuclei,868,348,/997/8/343/313/348/165/,160
12,IF,FFA6FF,Interfascicular nucleus raphe,869,165,/997/8/343/313/348/165/12/,11
100,IPN,FFA6FF,Interpeduncular nucleus,870,165,/997/8/343/313/348/165/100/,95
607344834,IPR,FFA6FF,"Interpeduncular nucleus, rostral",871,100,/997/8/343/313/348/165/100/607344834/,1319
607344838,IPC,FFA6FF,"Interpeduncular nucleus, caudal",872,100,/997/8/343/313/348/165/100/607344838/,1320
607344842,IPA,FFA6FF,"Interpeduncular nucleus, apical",873,100,/997/8/343/313/348/165/100/607344842/,1321
607344846,IPL,FFA6FF,"Interpeduncular nucleus, lateral",874,100,/997/8/343/313/348/165/100/607344846/,1322
607344850,IPI,FFA6FF,"Interpeduncular nucleus, intermediate",875,100,/997/8/343/313/348/165/100/607344850/,1323
607344854,IPDM,FFA6FF,"Interpeduncular nucleus, dorsomedial",876,100,/997/8/343/313/348/165/100/607344854/,1324
607344858,IPDL,FFA6FF,"Interpeduncular nucleus, dorsolateral",877,100,/997/8/343/313/348/165/100/607344858/,1325
607344862,IPRL,FFA6FF,"Interpeduncular nucleus, rostrolateral",878,100,/997/8/343/313/348/165/100/607344862/,1326
197,RL,FFA6FF,Rostral linear nucleus raphe,879,165,/997/8/343/313/348/165/197/,190
591,CLI,FFA6FF,Central linear nucleus raphe,880,165,/997/8/343/313/348/165/591/,581
872,DR,FFA6FF,Dorsal nucleus raphe,881,165,/997/8/343/313/348/165/872/,862
1065,HB,FF9B88,Hindbrain,882,343,/997/8/343/1065/,1054
771,P,FF9B88,Pons,883,1065,/997/8/343/1065/771/,761
1132,P-sen,FFAE6F,"Pons, sensory related",884,771,/997/8/343/1065/771/1132/,1118
612,NLL,FFAE6F,Nucleus of the lateral lemniscus,885,1132,/997/8/343/1065/771/1132/612/,602
82,NLLd,FFAE6F,"Nucleus of the lateral lemniscus, dorsal part",886,612,/997/8/343/1065/771/1132/612/82/,77
90,NLLh,FFAE6F,"Nucleus of the lateral lemniscus, horizontal part",887,612,/997/8/343/1065/771/1132/612/90/,85
99,NLLv,FFAE6F,"Nucleus of the lateral lemniscus, ventral part",888,612,/997/8/343/1065/771/1132/612/99/,94
7,PSV,FFAE6F,Principal sensory nucleus of the trigeminal,889,1132,/997/8/343/1065/771/1132/7/,6
867,PB,FFAE6F,Parabrachial nucleus,890,1132,/997/8/343/1065/771/1132/867/,857
123,KF,FFAE6F,Koelliker-Fuse subnucleus,891,867,/997/8/343/1065/771/1132/867/123/,118
881,PBl,FFAE6F,"Parabrachial nucleus, lateral division",892,867,/997/8/343/1065/771/1132/867/881/,871
860,PBlc,FFAE6F,"Parabrachial nucleus, lateral division, central lateral part",893,881,/997/8/343/1065/771/1132/867/881/860/,850
868,PBld,FFAE6F,"Parabrachial nucleus, lateral division, dorsal lateral part",894,881,/997/8/343/1065/771/1132/867/881/868/,858
875,PBle,FFAE6F,"Parabrachial nucleus, lateral division, external lateral part",895,881,/997/8/343/1065/771/1132/867/881/875/,865
883,PBls,FFAE6F,"Parabrachial nucleus, lateral division, superior lateral part",896,881,/997/8/343/1065/771/1132/867/881/883/,873
891,PBlv,FFAE6F,"Parabrachial nucleus, lateral division, ventral lateral part",897,881,/997/8/343/1065/771/1132/867/881/891/,881
890,PBm,FFAE6F,"Parabrachial nucleus, medial division",898,867,/997/8/343/1065/771/1132/867/890/,880
899,PBme,FFAE6F,"Parabrachial nucleus, medial division, external medial part",899,890,/997/8/343/1065/771/1132/867/890/899/,889
915,PBmm,FFAE6F,"Parabrachial nucleus, medial division, medial medial part",900,890,/997/8/343/1065/771/1132/867/890/915/,905
923,PBmv,FFAE6F,"Parabrachial nucleus, medial division, ventral medial part",901,890,/997/8/343/1065/771/1132/867/890/923/,913
398,SOC,FFAE6F,Superior olivary complex,902,1132,/997/8/343/1065/771/1132/398/,388
122,POR,FFAE6F,"Superior olivary complex, periolivary region",903,398,/997/8/343/1065/771/1132/398/122/,117
105,SOCm,FFAE6F,"Superior olivary complex, medial part",904,398,/997/8/343/1065/771/1132/398/105/,100
114,SOCl,FFAE6F,"Superior olivary complex, lateral part",905,398,/997/8/343/1065/771/1132/398/114/,109
987,P-mot,FFBA86,"Pons, motor related",906,771,/997/8/343/1065/771/987/,977
280,B,FFBA86,Barrington's nucleus,907,987,/997/8/343/1065/771/987/280/,271
880,DTN,FFBA86,Dorsal tegmental nucleus,908,987,/997/8/343/1065/771/987/880/,870
283,LTN,FFBA86,Lateral tegmental nucleus,909,987,/997/8/343/1065/771/987/283/,273
599626927,PDTg,FFBA86,Posterodorsal tegmental nucleus,910,987,/997/8/343/1065/771/987/599626927/,1312
898,PCG,FFBA86,Pontine central gray,911,987,/997/8/343/1065/771/987/898/,888
931,PG,FFBA86,Pontine gray,912,987,/997/8/343/1065/771/987/931/,921
1093,PRNc,FFBA86,"Pontine reticular nucleus, caudal part",913,987,/997/8/343/1065/771/987/1093/,1082
552,PRNv,FFBA86,"Pontine reticular nucleus, ventral part",914,987,/997/8/343/1065/771/987/552/,542
318,SG,FFBA86,Supragenual nucleus,915,987,/997/8/343/1065/771/987/318/,308
462,SSN,FFBA86,Superior salivatory nucleus,916,987,/997/8/343/1065/771/987/462/,452
534,SUT,FFBA86,Supratrigeminal nucleus,917,987,/997/8/343/1065/771/987/534/,524
574,TRN,FFBA86,Tegmental reticular nucleus,918,987,/997/8/343/1065/771/987/574/,564
621,V,FFBA86,Motor nucleus of trigeminal,919,987,/997/8/343/1065/771/987/621/,611
549009215,P5,FFBA86,Peritrigeminal zone,920,987,/997/8/343/1065/771/987/549009215/,1296
549009219,Acs5,FFBA86,Accessory trigeminal nucleus,921,987,/997/8/343/1065/771/987/549009219/,1297
549009223,PC5,FFBA86,Parvicellular motor 5 nucleus,922,987,/997/8/343/1065/771/987/549009223/,1298
549009227,I5,FFBA86,Intertrigeminal nucleus,923,987,/997/8/343/1065/771/987/549009227/,1299
1117,P-sat,FFC395,"Pons, behavioral state related",924,771,/997/8/343/1065/771/1117/,1105
679,CS,FFC395,Superior central nucleus raphe,925,1117,/997/8/343/1065/771/1117/679/,669
137,CSl,FFC395,"Superior central nucleus raphe, lateral part",926,679,/997/8/343/1065/771/1117/679/137/,132
130,CSm,FFC395,"Superior central nucleus raphe, medial part",927,679,/997/8/343/1065/771/1117/679/130/,125
147,LC,FFC395,Locus ceruleus,928,1117,/997/8/343/1065/771/1117/147/,142
162,LDT,FFC395,Laterodorsal tegmental nucleus,929,1117,/997/8/343/1065/771/1117/162/,157
604,NI,FFC395,Nucleus incertus,930,1117,/997/8/343/1065/771/1117/604/,594
146,PRNr,FFC395,Pontine reticular nucleus,931,1117,/997/8/343/1065/771/1117/146/,141
238,RPO,FFC395,Nucleus raphe pontis,932,1117,/997/8/343/1065/771/1117/238/,231
350,SLC,FFC395,Subceruleus nucleus,933,1117,/997/8/343/1065/771/1117/350/,340
358,SLD,FFC395,Sublaterodorsal nucleus,934,1117,/997/8/343/1065/771/1117/358/,348
354,MY,FF9BCD,Medulla,935,1065,/997/8/343/1065/354/,344
386,MY-sen,FFA5D2,"Medulla, sensory related",936,354,/997/8/343/1065/354/386/,376
207,AP,FFA5D2,Area postrema,937,386,/997/8/343/1065/354/386/207/,200
607,CN,FFA5D2,Cochlear nuclei,938,386,/997/8/343/1065/354/386/607/,597
112,CNlam,FFA5D2,Granular lamina of the cochlear nuclei,939,607,/997/8/343/1065/354/386/607/112/,107
560,CNspg,FFA5D2,"Cochlear nucleus, subpedunclular granular region",940,607,/997/8/343/1065/354/386/607/560/,550
96,DCO,FFA5D2,Dorsal cochlear nucleus,941,607,/997/8/343/1065/354/386/607/96/,91
101,VCO,FFA5D2,Ventral cochlear nucleus,942,607,/997/8/343/1065/354/386/607/101/,96
720,DCN,FFA5D2,Dorsal column nuclei,943,386,/997/8/343/1065/354/386/720/,710
711,CU,FFA5D2,Cuneate nucleus,944,720,/997/8/343/1065/354/386/720/711/,701
1039,GR,FFA5D2,Gracile nucleus,945,720,/997/8/343/1065/354/386/720/1039/,1028
903,ECU,FFA5D2,External cuneate nucleus,946,386,/997/8/343/1065/354/386/903/,893
642,NTB,FFA5D2,Nucleus of the trapezoid body,947,386,/997/8/343/1065/354/386/642/,632
651,NTS,FFA5D2,Nucleus of the solitary tract,948,386,/997/8/343/1065/354/386/651/,641
659,NTSce,FFA5D2,"Nucleus of the solitary tract, central part",949,651,/997/8/343/1065/354/386/651/659/,649
666,NTSco,FFA5D2,"Nucleus of the solitary tract, commissural part",950,651,/997/8/343/1065/354/386/651/666/,656
674,NTSge,FFA5D2,"Nucleus of the solitary tract, gelatinous part",951,651,/997/8/343/1065/354/386/651/674/,664
682,NTSl,FFA5D2,"Nucleus of the solitary tract, lateral part",952,651,/997/8/343/1065/354/386/651/682/,672
691,NTSm,FFA5D2,"Nucleus of the solitary tract, medial part",953,651,/997/8/343/1065/354/386/651/691/,681
429,SPVC,FFA5D2,"Spinal nucleus of the trigeminal, caudal part",954,386,/997/8/343/1065/354/386/429/,419
437,SPVI,FFA5D2,"Spinal nucleus of the trigeminal, interpolar part",955,386,/997/8/343/1065/354/386/437/,427
445,SPVO,FFA5D2,"Spinal nucleus of the trigeminal, oral part",956,386,/997/8/343/1065/354/386/445/,435
77,SPVOcdm,FFA5D2,"Spinal nucleus of the trigeminal, oral part, caudal dorsomedial part",957,445,/997/8/343/1065/354/386/445/77/,72
53,SPVOmdmd,FFA5D2,"Spinal nucleus of the trigeminal, oral part, middle dorsomedial part, dorsal zone",958,445,/997/8/343/1065/354/386/445/53/,48
61,SPVOmdmv,FFA5D2,"Spinal nucleus of the trigeminal, oral part, middle dorsomedial part, ventral zone",959,445,/997/8/343/1065/354/386/445/61/,56
45,SPVOrdm,FFA5D2,"Spinal nucleus of the trigeminal, oral part, rostral dorsomedial part",960,445,/997/8/343/1065/354/386/445/45/,40
69,SPVOvl,FFA5D2,"Spinal nucleus of the trigeminal, oral part, ventrolateral part",961,445,/997/8/343/1065/354/386/445/69/,64
589508451,Pa5,FFA5D2,Paratrigeminal nucleus,962,386,/997/8/343/1065/354/386/589508451/,1309
789,z,FFA5D2,Nucleus z,963,386,/997/8/343/1065/354/386/789/,779
370,MY-mot,FFB3D9,"Medulla, motor related",964,354,/997/8/343/1065/354/370/,360
653,VI,FFB3D9,Abducens nucleus,965,370,/997/8/343/1065/354/370/653/,643
568,ACVI,FFB3D9,Accessory abducens nucleus,966,370,/997/8/343/1065/354/370/568/,558
661,VII,FFB3D9,Facial motor nucleus,967,370,/997/8/343/1065/354/370/661/,651
576,ACVII,FFB3D9,Accessory facial motor nucleus,968,370,/997/8/343/1065/354/370/576/,566
640,EV,FFB3D9,Efferent vestibular nucleus,969,370,/997/8/343/1065/354/370/640/,630
135,AMB,FFB3D9,Nucleus ambiguus,970,370,/997/8/343/1065/354/370/135/,130
939,AMBd,FFB3D9,"Nucleus ambiguus, dorsal division",971,135,/997/8/343/1065/354/370/135/939/,929
143,AMBv,FFB3D9,"Nucleus ambiguus, ventral division",972,135,/997/8/343/1065/354/370/135/143/,138
839,DMX,FFB3D9,Dorsal motor nucleus of the vagus nerve,973,370,/997/8/343/1065/354/370/839/,829
887,ECO,FFB3D9,Efferent cochlear group,974,370,/997/8/343/1065/354/370/887/,877
1048,GRN,FFB3D9,Gigantocellular reticular nucleus,975,370,/997/8/343/1065/354/370/1048/,1037
372,ICB,FFB3D9,Infracerebellar nucleus,976,370,/997/8/343/1065/354/370/372/,362
83,IO,FFB3D9,Inferior olivary complex,977,370,/997/8/343/1065/354/370/83/,78
136,IRN,FFB3D9,Intermediate reticular nucleus,978,370,/997/8/343/1065/354/370/136/,131
106,ISN,FFB3D9,Inferior salivatory nucleus,979,370,/997/8/343/1065/354/370/106/,101
203,LIN,FFB3D9,Linear nucleus of the medulla,980,370,/997/8/343/1065/354/370/203/,196
235,LRN,FFB3D9,Lateral reticular nucleus,981,370,/997/8/343/1065/354/370/235/,228
955,LRNm,FFB3D9,"Lateral reticular nucleus, magnocellular part",982,235,/997/8/343/1065/354/370/235/955/,945
963,LRNp,FFB3D9,"Lateral reticular nucleus, parvicellular part",983,235,/997/8/343/1065/354/370/235/963/,953
307,MARN,FFB3D9,Magnocellular reticular nucleus,984,370,/997/8/343/1065/354/370/307/,297
395,MDRN,FFB3D9,Medullary reticular nucleus,985,370,/997/8/343/1065/354/370/395/,385
1098,MDRNd,FFB3D9,"Medullary reticular nucleus, dorsal part",986,395,/997/8/343/1065/354/370/395/1098/,1087
1107,MDRNv,FFB3D9,"Medullary reticular nucleus, ventral part",987,395,/997/8/343/1065/354/370/395/1107/,1096
852,PARN,FFB3D9,Parvicellular reticular nucleus,988,370,/997/8/343/1065/354/370/852/,842
859,PAS,FFB3D9,Parasolitary nucleus,989,370,/997/8/343/1065/354/370/859/,849
938,PGRN,FFB3D9,Paragigantocellular reticular nucleus,990,370,/997/8/343/1065/354/370/938/,928
970,PGRNd,FFB3D9,"Paragigantocellular reticular nucleus, dorsal part",991,938,/997/8/343/1065/354/370/938/970/,960
978,PGRNl,FFB3D9,"Paragigantocellular reticular nucleus, lateral part",992,938,/997/8/343/1065/354/370/938/978/,968
154,PHY,FFB3D9,Perihypoglossal nuclei,993,370,/997/8/343/1065/354/370/154/,149
161,NIS,FFB3D9,Nucleus intercalatus,994,154,/997/8/343/1065/354/370/154/161/,156
177,NR,FFB3D9,Nucleus of Roller,995,154,/997/8/343/1065/354/370/154/177/,170
169,PRP,FFB3D9,Nucleus prepositus,996,154,/997/8/343/1065/354/370/154/169/,164
995,PMR,FFB3D9,Paramedian reticular nucleus,997,370,/997/8/343/1065/354/370/995/,985
1069,PPY,FFB3D9,Parapyramidal nucleus,998,370,/997/8/343/1065/354/370/1069/,1058
185,PPYd,FFB3D9,"Parapyramidal nucleus, deep part",999,1069,/997/8/343/1065/354/370/1069/185/,178
193,PPYs,FFB3D9,"Parapyramidal nucleus, superficial part",1000,1069,/997/8/343/1065/354/370/1069/193/,186
701,VNC,FFB3D9,Vestibular nuclei,1001,370,/997/8/343/1065/354/370/701/,691
209,LAV,FFB3D9,Lateral vestibular nucleus,1002,701,/997/8/343/1065/354/370/701/209/,202
202,MV,FFB3D9,Medial vestibular nucleus,1003,701,/997/8/343/1065/354/370/701/202/,195
225,SPIV,FFB3D9,Spinal vestibular nucleus,1004,701,/997/8/343/1065/354/370/701/225/,218
217,SUV,FFB3D9,Superior vestibular nucleus,1005,701,/997/8/343/1065/354/370/701/217/,210
765,x,FFB3D9,Nucleus x,1006,370,/997/8/343/1065/354/370/765/,755
773,XII,FFB3D9,Hypoglossal nucleus,1007,370,/997/8/343/1065/354/370/773/,763
781,y,FFB3D9,Nucleus y,1008,370,/997/8/343/1065/354/370/781/,771
76,INV,FFB3D9,Interstitial nucleus of the vestibular nerve,1009,370,/997/8/343/1065/354/370/76/,71
